Tempo,Cl,Na,NaCl
9.616666666666724,8.0,22.0,15.0
9.633333333333391,8.0,22.0,15.0
9.650000000000059,8.0,22.0,15.0
9.666666666666726,8.0,22.0,15.0
9.683333333333394,8.0,22.0,15.0
9.700000000000061,8.0,22.0,15.0
9.716666666666729,8.0,22.0,15.0
9.733333333333396,8.0,22.0,15.0
9.750000000000064,8.0,22.0,15.0
9.766666666666731,8.0,22.0,15.0
9.783333333333399,8.0,22.0,15.0
9.800000000000066,8.0,22.0,15.0
9.816666666666734,8.0,22.0,15.0
9.833333333333401,8.0,22.0,15.0
9.850000000000069,8.0,22.0,15.0
9.866666666666736,8.0,22.0,15.0
9.883333333333404,8.0,22.0,15.0
9.900000000000071,8.0,22.0,15.0
9.916666666666739,8.0,22.0,15.0
9.933333333333406,8.0,22.0,15.0
9.950000000000074,8.0,22.0,15.0
9.966666666666741,8.0,22.0,15.0
9.983333333333409,8.0,22.0,15.0
10.000000000000076,8.0,22.0,15.0
10.016666666666744,8.0,22.0,15.0
10.033333333333411,8.0,22.0,15.0
10.050000000000079,8.0,22.0,15.0
10.066666666666746,8.0,22.0,15.0
10.083333333333414,8.0,22.0,15.0
10.100000000000081,8.0,22.0,15.0
10.116666666666749,8.0,22.0,15.0
10.133333333333416,8.0,22.0,15.0
10.150000000000084,8.0,22.0,15.0
10.166666666666751,8.0,22.0,15.0
10.183333333333419,8.0,22.0,15.0
10.200000000000086,8.0,22.0,15.0
10.216666666666754,8.0,22.0,15.0
10.233333333333421,8.0,22.0,15.0
10.250000000000089,8.0,22.0,15.0
10.266666666666756,8.0,22.0,15.0
10.283333333333424,8.0,22.0,15.0
10.300000000000091,8.0,22.0,15.0
10.316666666666759,8.0,22.0,15.0
10.333333333333426,8.0,22.0,15.0
10.350000000000094,8.0,22.0,15.0
10.366666666666761,8.0,22.0,15.0
10.383333333333429,8.0,22.0,15.0
10.400000000000096,8.0,22.0,15.0
10.416666666666764,8.0,22.0,15.0
10.433333333333431,8.0,22.0,15.0
10.450000000000099,8.0,22.0,15.0
10.466666666666766,8.0,22.0,15.0
10.483333333333434,8.0,22.0,15.0
10.500000000000101,8.0,22.0,15.0
10.516666666666769,8.0,22.0,15.0
10.533333333333436,8.0,22.0,15.0
10.550000000000104,8.0,22.0,15.0
10.566666666666771,8.0,22.0,15.0
10.583333333333439,8.0,22.0,15.0
10.600000000000106,8.0,22.0,15.0
10.616666666666774,8.0,22.0,15.0
10.633333333333441,8.0,22.0,15.0
10.650000000000109,8.0,22.0,15.0
10.666666666666776,8.0,22.0,15.0
10.683333333333444,8.0,22.0,15.0
10.700000000000111,8.0,22.0,15.0
10.716666666666779,8.0,22.0,15.0
10.733333333333446,8.0,22.0,15.0
10.750000000000114,8.0,22.0,15.0
10.766666666666781,8.0,22.0,15.0
10.783333333333449,8.0,22.0,15.0
10.800000000000116,8.0,22.0,15.0
10.816666666666784,8.0,22.0,15.0
10.833333333333451,8.0,22.0,15.0
10.850000000000119,8.0,22.0,15.0
10.866666666666786,8.0,22.0,15.0
10.883333333333454,8.0,22.0,15.0
10.900000000000121,8.0,22.0,15.0
10.916666666666789,8.0,22.0,15.0
10.933333333333456,8.0,22.0,15.0
10.950000000000124,8.0,22.0,15.0
10.966666666666791,8.0,22.0,15.0
10.983333333333459,8.0,22.0,15.0
11.000000000000126,8.0,22.0,15.0
11.016666666666794,8.0,22.0,15.0
11.033333333333461,8.0,22.0,15.0
11.050000000000129,8.0,22.0,15.0
11.066666666666796,8.0,22.0,15.0
11.083333333333464,8.0,22.0,15.0
11.100000000000131,8.0,22.0,15.0
11.116666666666799,8.0,22.0,15.0
11.133333333333466,8.0,22.0,15.0
11.150000000000134,8.0,22.0,15.0
11.166666666666801,8.0,22.0,15.0
11.183333333333469,7.0,21.0,16.0
11.200000000000136,7.0,21.0,16.0
11.216666666666804,7.0,21.0,16.0
11.233333333333471,7.0,21.0,16.0
11.250000000000139,7.0,21.0,16.0
11.266666666666806,7.0,21.0,16.0
11.283333333333474,7.0,21.0,16.0
11.300000000000141,7.0,21.0,16.0
11.316666666666809,7.0,21.0,16.0
11.333333333333476,7.0,21.0,16.0
11.350000000000144,7.0,21.0,16.0
11.366666666666811,7.0,21.0,16.0
11.383333333333479,7.0,21.0,16.0
11.400000000000146,7.0,21.0,16.0
11.416666666666814,7.0,21.0,16.0
11.433333333333481,7.0,21.0,16.0
11.450000000000149,7.0,21.0,16.0
11.466666666666816,7.0,21.0,16.0
