Tempo,Cl,Na,NaCl
3.1499999999999937,55.0,43.0,51.0
3.1666666666666603,55.0,43.0,51.0
3.183333333333327,55.0,43.0,51.0
3.1999999999999935,54.0,42.0,52.0
3.21666666666666,54.0,42.0,52.0
3.2333333333333267,54.0,42.0,52.0
3.2499999999999933,54.0,42.0,52.0
3.26666666666666,54.0,42.0,52.0
3.2833333333333266,54.0,42.0,52.0
3.299999999999993,54.0,42.0,52.0
3.3166666666666598,54.0,42.0,52.0
3.3333333333333264,54.0,42.0,52.0
3.349999999999993,53.0,41.0,53.0
3.3666666666666596,53.0,41.0,53.0
3.383333333333326,53.0,41.0,53.0
3.399999999999993,53.0,41.0,53.0
3.4166666666666594,53.0,41.0,53.0
3.433333333333326,53.0,41.0,53.0
3.4499999999999926,53.0,41.0,53.0
3.4666666666666592,53.0,41.0,53.0
3.483333333333326,52.0,40.0,54.0
3.4999999999999925,52.0,40.0,54.0
3.516666666666659,52.0,40.0,54.0
3.5333333333333257,52.0,40.0,54.0
3.5499999999999923,52.0,40.0,54.0
3.566666666666659,52.0,40.0,54.0
3.5833333333333255,52.0,40.0,54.0
3.599999999999992,52.0,40.0,54.0
3.6166666666666587,52.0,40.0,54.0
3.6333333333333253,52.0,40.0,54.0
3.649999999999992,51.0,39.0,55.0
3.6666666666666585,51.0,39.0,55.0
3.683333333333325,51.0,39.0,55.0
3.6999999999999917,51.0,39.0,55.0
3.7166666666666583,51.0,39.0,55.0
3.733333333333325,50.0,38.0,56.0
3.7499999999999916,50.0,38.0,56.0
3.766666666666658,50.0,38.0,56.0
3.7833333333333248,50.0,38.0,56.0
3.7999999999999914,48.0,36.0,58.0
3.816666666666658,48.0,36.0,58.0
3.8333333333333246,48.0,36.0,58.0
3.849999999999991,48.0,36.0,58.0
3.866666666666658,48.0,36.0,58.0
3.8833333333333244,48.0,36.0,58.0
3.899999999999991,48.0,36.0,58.0
3.9166666666666576,48.0,36.0,58.0
3.9333333333333242,48.0,36.0,58.0
3.949999999999991,48.0,36.0,58.0
3.9666666666666575,48.0,36.0,58.0
3.983333333333324,48.0,36.0,58.0
3.9999999999999907,48.0,36.0,58.0
4.016666666666658,48.0,36.0,58.0
4.033333333333324,48.0,36.0,58.0
4.049999999999991,48.0,36.0,58.0
4.0666666666666575,48.0,36.0,58.0
4.083333333333324,48.0,36.0,58.0
4.099999999999991,48.0,36.0,58.0
4.116666666666657,48.0,36.0,58.0
4.133333333333324,48.0,36.0,58.0
4.149999999999991,48.0,36.0,58.0
4.166666666666657,48.0,36.0,58.0
4.183333333333324,48.0,36.0,58.0
4.19999999999999,48.0,36.0,58.0
4.216666666666657,47.0,35.0,59.0
4.233333333333324,47.0,35.0,59.0
4.24999999999999,47.0,35.0,59.0
4.266666666666657,47.0,35.0,59.0
4.2833333333333234,47.0,35.0,59.0
4.29999999999999,47.0,35.0,59.0
4.316666666666657,47.0,35.0,59.0
4.333333333333323,47.0,35.0,59.0
4.34999999999999,47.0,35.0,59.0
4.3666666666666565,47.0,35.0,59.0
4.383333333333323,47.0,35.0,59.0
4.39999999999999,47.0,35.0,59.0
4.416666666666656,47.0,35.0,59.0
4.433333333333323,47.0,35.0,59.0
4.4499999999999895,47.0,35.0,59.0
4.466666666666656,46.0,34.0,60.0
4.483333333333323,46.0,34.0,60.0
4.499999999999989,46.0,34.0,60.0
4.516666666666656,46.0,34.0,60.0
4.533333333333323,46.0,34.0,60.0
4.549999999999989,46.0,34.0,60.0
4.566666666666656,46.0,34.0,60.0
4.583333333333322,46.0,34.0,60.0
4.599999999999989,46.0,34.0,60.0
4.616666666666656,46.0,34.0,60.0
4.633333333333322,46.0,34.0,60.0
4.649999999999989,46.0,34.0,60.0
4.666666666666655,46.0,34.0,60.0
4.683333333333322,45.0,33.0,61.0
4.699999999999989,45.0,33.0,61.0
4.716666666666655,45.0,33.0,61.0
4.733333333333322,45.0,33.0,61.0
4.7499999999999885,45.0,33.0,61.0
4.766666666666655,45.0,33.0,61.0
4.783333333333322,45.0,33.0,61.0
4.799999999999988,45.0,33.0,61.0
4.816666666666655,45.0,33.0,61.0
4.8333333333333215,45.0,33.0,61.0
4.849999999999988,45.0,33.0,61.0
4.866666666666655,45.0,33.0,61.0
4.883333333333321,45.0,33.0,61.0
4.899999999999988,45.0,33.0,61.0
4.9166666666666545,45.0,33.0,61.0
4.933333333333321,45.0,33.0,61.0
4.949999999999988,45.0,33.0,61.0
4.966666666666654,45.0,33.0,61.0
4.983333333333321,44.0,32.0,62.0
4.999999999999988,44.0,32.0,62.0
5.016666666666654,44.0,32.0,62.0
5.033333333333321,44.0,32.0,62.0
5.049999999999987,44.0,32.0,62.0
5.066666666666654,44.0,32.0,62.0
5.083333333333321,44.0,32.0,62.0
5.099999999999987,44.0,32.0,62.0
5.116666666666654,44.0,32.0,62.0
5.13333333333332,44.0,32.0,62.0
5.149999999999987,44.0,32.0,62.0
5.166666666666654,44.0,32.0,62.0
5.18333333333332,44.0,32.0,62.0
5.199999999999987,44.0,32.0,62.0
5.2166666666666535,44.0,32.0,62.0
5.23333333333332,43.0,31.0,63.0
5.249999999999987,43.0,31.0,63.0
5.266666666666653,43.0,31.0,63.0
5.28333333333332,43.0,31.0,63.0
5.2999999999999865,43.0,31.0,63.0
5.316666666666653,43.0,31.0,63.0
5.33333333333332,43.0,31.0,63.0
5.349999999999986,43.0,31.0,63.0
5.366666666666653,42.0,30.0,64.0
5.3833333333333195,42.0,30.0,64.0
5.399999999999986,42.0,30.0,64.0
5.416666666666653,42.0,30.0,64.0
5.433333333333319,42.0,30.0,64.0
5.449999999999986,41.0,29.0,65.0
5.466666666666653,41.0,29.0,65.0
5.483333333333319,41.0,29.0,65.0
5.499999999999986,41.0,29.0,65.0
5.516666666666652,41.0,29.0,65.0
5.533333333333319,41.0,29.0,65.0
5.549999999999986,41.0,29.0,65.0
5.566666666666652,41.0,29.0,65.0
5.583333333333319,41.0,29.0,65.0
5.599999999999985,40.0,28.0,66.0
5.616666666666652,40.0,28.0,66.0
5.633333333333319,40.0,28.0,66.0
5.649999999999985,40.0,28.0,66.0
5.666666666666652,40.0,28.0,66.0
