Tempo [s],Temperatura [K],Na,Cl,NaCl
5.883333333333318,0.5212924890465978,8.0,16.0,28.0
5.899999999999984,0.5212924890465978,8.0,16.0,28.0
5.916666666666651,0.5212924890465978,8.0,16.0,28.0
5.933333333333318,0.5212924890465978,8.0,16.0,28.0
5.949999999999984,0.5212924890465978,8.0,16.0,28.0
5.966666666666651,0.5212924890465978,8.0,16.0,28.0
5.983333333333317,0.5212924890465978,8.0,16.0,28.0
5.999999999999984,0.5212924890465978,8.0,16.0,28.0
6.016666666666651,0.5212924890465978,8.0,16.0,28.0
6.033333333333317,0.5212924890465978,8.0,16.0,28.0
6.049999999999984,0.5212924890465978,8.0,16.0,28.0
6.06666666666665,0.5180465894680896,8.0,16.0,28.0
6.083333333333317,0.5180465894680896,8.0,16.0,28.0
6.099999999999984,0.5180465894680896,8.0,16.0,28.0
6.11666666666665,0.5189220986614452,8.0,16.0,28.0
6.133333333333317,0.5187960076239977,8.0,16.0,28.0
6.1499999999999835,0.5184819455844238,8.0,16.0,28.0
6.16666666666665,0.5128875417548445,8.0,16.0,28.0
6.183333333333317,0.5128875417548445,8.0,16.0,28.0
6.199999999999983,0.504842375067167,8.0,16.0,28.0
6.21666666666665,0.504842375067167,8.0,16.0,28.0
6.2333333333333165,0.5091252911729115,8.0,16.0,28.0
6.249999999999983,0.5087398624471853,8.0,16.0,28.0
6.26666666666665,0.5087398624471853,8.0,16.0,28.0
6.283333333333316,0.5183091941902576,7.0,15.0,29.0
6.299999999999983,0.5183091941902576,7.0,15.0,29.0
6.3166666666666496,0.5176739468343019,7.0,15.0,29.0
6.333333333333316,0.517573990393621,7.0,15.0,29.0
6.349999999999983,0.517573990393621,7.0,15.0,29.0
6.366666666666649,0.517573990393621,7.0,15.0,29.0
6.383333333333316,0.517573990393621,7.0,15.0,29.0
6.399999999999983,0.5228770064874327,7.0,15.0,29.0
6.416666666666649,0.527252654855422,7.0,15.0,29.0
6.433333333333316,0.5243746015122216,7.0,15.0,29.0
6.449999999999982,0.5243746015122216,7.0,15.0,29.0
6.466666666666649,0.5243746015122216,7.0,15.0,29.0
6.483333333333316,0.5236803513231201,7.0,15.0,29.0
6.499999999999982,0.5236803513231201,7.0,15.0,29.0
6.516666666666649,0.523684771730219,7.0,15.0,29.0
6.5333333333333155,0.523684771730219,7.0,15.0,29.0
6.549999999999982,0.5205133524104195,7.0,15.0,29.0
6.566666666666649,0.5182704001313893,7.0,15.0,29.0
6.583333333333315,0.5182704001313893,7.0,15.0,29.0
6.599999999999982,0.5295068191374827,6.0,14.0,30.0
6.6166666666666485,0.5295068191374827,6.0,14.0,30.0
6.633333333333315,0.5343619278818097,6.0,14.0,30.0
6.649999999999982,0.5343619278818097,6.0,14.0,30.0
6.666666666666648,0.5343619278818097,6.0,14.0,30.0
6.683333333333315,0.5317520704348134,6.0,14.0,30.0
6.6999999999999815,0.5317520704348134,6.0,14.0,30.0
6.716666666666648,0.5317520704348134,6.0,14.0,30.0
6.733333333333315,0.5317520704348134,6.0,14.0,30.0
6.749999999999981,0.5317520704348134,6.0,14.0,30.0
6.766666666666648,0.5317520704348134,6.0,14.0,30.0
6.783333333333315,0.5317520704348134,6.0,14.0,30.0
6.799999999999981,0.5317520704348134,6.0,14.0,30.0
6.816666666666648,0.5317243285115705,6.0,14.0,30.0
6.833333333333314,0.5321410775782492,6.0,14.0,30.0
6.849999999999981,0.5312955993324108,6.0,14.0,30.0
6.866666666666648,0.5312955993324108,6.0,14.0,30.0
6.883333333333314,0.5421383666657253,5.0,13.0,31.0
6.899999999999981,0.5421383666657253,5.0,13.0,31.0
6.916666666666647,0.5421383666657253,5.0,13.0,31.0
6.933333333333314,0.5380015920407314,5.0,13.0,31.0
6.949999999999981,0.5408337130441928,5.0,13.0,31.0
6.966666666666647,0.5408337130441928,5.0,13.0,31.0
6.983333333333314,0.5408337130441928,5.0,13.0,31.0
6.9999999999999805,0.540022773722277,5.0,13.0,31.0
7.016666666666647,0.5403566440563681,5.0,13.0,31.0
7.033333333333314,0.5403566440563681,5.0,13.0,31.0
7.04999999999998,0.5403566440563681,5.0,13.0,31.0
7.066666666666647,0.5403566440563681,5.0,13.0,31.0
7.0833333333333135,0.5403566440563681,5.0,13.0,31.0
7.09999999999998,0.5403566440563681,5.0,13.0,31.0
7.116666666666647,0.54025778566342,5.0,13.0,31.0
7.133333333333313,0.54025778566342,5.0,13.0,31.0
7.14999999999998,0.54025778566342,5.0,13.0,31.0
7.1666666666666465,0.54025778566342,5.0,13.0,31.0
7.183333333333313,0.54025778566342,5.0,13.0,31.0
7.19999999999998,0.54025778566342,5.0,13.0,31.0
7.216666666666646,0.54025778566342,5.0,13.0,31.0
7.233333333333313,0.54025778566342,5.0,13.0,31.0
7.24999999999998,0.537327588849355,5.0,13.0,31.0
7.266666666666646,0.537327588849355,5.0,13.0,31.0
7.283333333333313,0.536769194944531,5.0,13.0,31.0
7.299999999999979,0.536769194944531,5.0,13.0,31.0
7.316666666666646,0.536769194944531,5.0,13.0,31.0
7.333333333333313,0.536769194944531,5.0,13.0,31.0
7.349999999999979,0.5382159201977964,5.0,13.0,31.0
7.366666666666646,0.5379336139206465,5.0,13.0,31.0
7.383333333333312,0.5379336139206465,5.0,13.0,31.0
7.399999999999979,0.5379336139206465,5.0,13.0,31.0
7.416666666666646,0.5379336139206465,5.0,13.0,31.0
7.433333333333312,0.5347809805215498,5.0,13.0,31.0
7.449999999999979,0.5367929059024084,5.0,13.0,31.0
7.4666666666666455,0.5404697993235429,5.0,13.0,31.0
7.483333333333312,0.5404697993235429,5.0,13.0,31.0
7.499999999999979,0.5453922317804736,5.0,13.0,31.0
7.516666666666645,0.5489561791266985,5.0,13.0,31.0
7.533333333333312,0.5482741396100967,5.0,13.0,31.0
7.5499999999999785,0.5444660582805808,5.0,13.0,31.0
7.566666666666645,0.5442873690038625,5.0,13.0,31.0
7.583333333333312,0.5442873690038625,5.0,13.0,31.0
7.599999999999978,0.5442873690038625,5.0,13.0,31.0
7.616666666666645,0.5450562635651182,5.0,13.0,31.0
7.6333333333333115,0.550125662557554,5.0,13.0,31.0
7.649999999999978,0.5533349307727913,5.0,13.0,31.0
7.666666666666645,0.5533349307727913,5.0,13.0,31.0
7.683333333333311,0.5533349307727913,5.0,13.0,31.0
7.699999999999978,0.5533349307727913,5.0,13.0,31.0
7.716666666666645,0.5533349307727913,5.0,13.0,31.0
7.733333333333311,0.5534047629736143,5.0,13.0,31.0
7.749999999999978,0.5534047629736143,5.0,13.0,31.0
7.766666666666644,0.5507520369525718,5.0,13.0,31.0
7.783333333333311,0.5598424199602575,5.0,13.0,31.0
7.799999999999978,0.5598424199602575,5.0,13.0,31.0
7.816666666666644,0.5598424199602575,5.0,13.0,31.0
7.833333333333311,0.5591364232883451,5.0,13.0,31.0
7.849999999999977,0.5592136111431527,5.0,13.0,31.0
7.866666666666644,0.561198103719241,5.0,13.0,31.0
