Tempo,Cl,Na,NaCl
4.416666666666656,353.0,307.0,170.0
4.433333333333323,352.0,306.0,171.0
4.4499999999999895,352.0,306.0,171.0
4.466666666666656,352.0,306.0,171.0
4.483333333333323,352.0,306.0,171.0
4.499999999999989,351.0,305.0,172.0
4.516666666666656,350.0,304.0,173.0
4.533333333333323,350.0,304.0,173.0
4.549999999999989,350.0,304.0,173.0
4.566666666666656,349.0,303.0,174.0
4.583333333333322,348.0,302.0,175.0
4.599999999999989,348.0,302.0,175.0
4.616666666666656,348.0,302.0,175.0
4.633333333333322,347.0,301.0,176.0
4.649999999999989,346.0,300.0,177.0
4.666666666666655,345.0,299.0,178.0
4.683333333333322,344.0,298.0,179.0
4.699999999999989,344.0,298.0,179.0
4.716666666666655,343.0,297.0,180.0
4.733333333333322,343.0,297.0,180.0
4.7499999999999885,343.0,297.0,180.0
4.766666666666655,343.0,297.0,180.0
4.783333333333322,343.0,297.0,180.0
4.799999999999988,341.0,295.0,182.0
4.816666666666655,341.0,295.0,182.0
4.8333333333333215,340.0,294.0,183.0
4.849999999999988,340.0,294.0,183.0
4.866666666666655,340.0,294.0,183.0
4.883333333333321,338.0,292.0,185.0
4.899999999999988,338.0,292.0,185.0
4.9166666666666545,337.0,291.0,186.0
4.933333333333321,337.0,291.0,186.0
4.949999999999988,336.0,290.0,187.0
4.966666666666654,334.0,288.0,189.0
4.983333333333321,334.0,288.0,189.0
4.999999999999988,333.0,287.0,190.0
5.016666666666654,332.0,286.0,191.0
5.033333333333321,332.0,286.0,191.0
5.049999999999987,330.0,284.0,193.0
5.066666666666654,330.0,284.0,193.0
5.083333333333321,329.0,283.0,194.0
5.099999999999987,328.0,282.0,195.0
5.116666666666654,328.0,282.0,195.0
5.13333333333332,328.0,282.0,195.0
5.149999999999987,327.0,281.0,196.0
5.166666666666654,326.0,280.0,197.0
5.18333333333332,325.0,279.0,198.0
5.199999999999987,325.0,279.0,198.0
5.2166666666666535,325.0,279.0,198.0
5.23333333333332,325.0,279.0,198.0
5.249999999999987,324.0,278.0,199.0
5.266666666666653,324.0,278.0,199.0
5.28333333333332,324.0,278.0,199.0
5.2999999999999865,324.0,278.0,199.0
5.316666666666653,324.0,278.0,199.0
5.33333333333332,324.0,278.0,199.0
5.349999999999986,323.0,277.0,200.0
5.366666666666653,323.0,277.0,200.0
5.3833333333333195,322.0,276.0,201.0
5.399999999999986,322.0,276.0,201.0
5.416666666666653,321.0,275.0,202.0
5.433333333333319,319.0,273.0,204.0
5.449999999999986,319.0,273.0,204.0
5.466666666666653,319.0,273.0,204.0
5.483333333333319,319.0,273.0,204.0
5.499999999999986,317.0,271.0,206.0
5.516666666666652,317.0,271.0,206.0
5.533333333333319,316.0,270.0,207.0
5.549999999999986,316.0,270.0,207.0
5.566666666666652,316.0,270.0,207.0
5.583333333333319,316.0,270.0,207.0
5.599999999999985,316.0,270.0,207.0
5.616666666666652,316.0,270.0,207.0
5.633333333333319,316.0,270.0,207.0
5.649999999999985,316.0,270.0,207.0
5.666666666666652,316.0,270.0,207.0
5.6833333333333185,316.0,270.0,207.0
5.699999999999985,315.0,269.0,208.0
5.716666666666652,315.0,269.0,208.0
5.733333333333318,315.0,269.0,208.0
5.749999999999985,315.0,269.0,208.0
5.7666666666666515,315.0,269.0,208.0
5.783333333333318,314.0,268.0,209.0
5.799999999999985,314.0,268.0,209.0
5.816666666666651,313.0,267.0,210.0
5.833333333333318,313.0,267.0,210.0
5.8499999999999845,313.0,267.0,210.0
5.866666666666651,313.0,267.0,210.0
5.883333333333318,313.0,267.0,210.0
5.899999999999984,311.0,265.0,212.0
5.916666666666651,311.0,265.0,212.0
5.933333333333318,311.0,265.0,212.0
5.949999999999984,311.0,265.0,212.0
5.966666666666651,311.0,265.0,212.0
5.983333333333317,311.0,265.0,212.0
5.999999999999984,311.0,265.0,212.0
6.016666666666651,309.0,263.0,214.0
6.033333333333317,308.0,262.0,215.0
6.049999999999984,308.0,262.0,215.0
6.06666666666665,308.0,262.0,215.0
6.083333333333317,308.0,262.0,215.0
6.099999999999984,308.0,262.0,215.0
6.11666666666665,308.0,262.0,215.0
6.133333333333317,308.0,262.0,215.0
6.1499999999999835,308.0,262.0,215.0
6.16666666666665,307.0,261.0,216.0
6.183333333333317,307.0,261.0,216.0
6.199999999999983,306.0,260.0,217.0
6.21666666666665,305.0,259.0,218.0
6.2333333333333165,305.0,259.0,218.0
6.249999999999983,305.0,259.0,218.0
6.26666666666665,305.0,259.0,218.0
6.283333333333316,304.0,258.0,219.0
6.299999999999983,303.0,257.0,220.0
6.3166666666666496,302.0,256.0,221.0
6.333333333333316,302.0,256.0,221.0
6.349999999999983,302.0,256.0,221.0
6.366666666666649,301.0,255.0,222.0
6.383333333333316,300.0,254.0,223.0
6.399999999999983,300.0,254.0,223.0
6.416666666666649,300.0,254.0,223.0
6.433333333333316,300.0,254.0,223.0
6.449999999999982,300.0,254.0,223.0
6.466666666666649,300.0,254.0,223.0
6.483333333333316,300.0,254.0,223.0
6.499999999999982,300.0,254.0,223.0
6.516666666666649,298.0,252.0,225.0
6.5333333333333155,298.0,252.0,225.0
6.549999999999982,298.0,252.0,225.0
6.566666666666649,298.0,252.0,225.0
6.583333333333315,298.0,252.0,225.0
6.599999999999982,298.0,252.0,225.0
6.6166666666666485,298.0,252.0,225.0
6.633333333333315,298.0,252.0,225.0
6.649999999999982,298.0,252.0,225.0
6.666666666666648,298.0,252.0,225.0
6.683333333333315,298.0,252.0,225.0
6.6999999999999815,298.0,252.0,225.0
6.716666666666648,298.0,252.0,225.0
6.733333333333315,297.0,251.0,226.0
6.749999999999981,297.0,251.0,226.0
6.766666666666648,297.0,251.0,226.0
6.783333333333315,297.0,251.0,226.0
6.799999999999981,297.0,251.0,226.0
6.816666666666648,297.0,251.0,226.0
6.833333333333314,297.0,251.0,226.0
6.849999999999981,297.0,251.0,226.0
6.866666666666648,297.0,251.0,226.0
6.883333333333314,297.0,251.0,226.0
6.899999999999981,297.0,251.0,226.0
6.916666666666647,297.0,251.0,226.0
6.933333333333314,296.0,250.0,227.0
6.949999999999981,296.0,250.0,227.0
6.966666666666647,296.0,250.0,227.0
6.983333333333314,296.0,250.0,227.0
6.9999999999999805,296.0,250.0,227.0
7.016666666666647,296.0,250.0,227.0
7.033333333333314,295.0,249.0,228.0
7.04999999999998,295.0,249.0,228.0
7.066666666666647,295.0,249.0,228.0
7.0833333333333135,295.0,249.0,228.0
7.09999999999998,295.0,249.0,228.0
7.116666666666647,295.0,249.0,228.0
7.133333333333313,295.0,249.0,228.0
7.14999999999998,295.0,249.0,228.0
7.1666666666666465,295.0,249.0,228.0
7.183333333333313,295.0,249.0,228.0
7.19999999999998,295.0,249.0,228.0
7.216666666666646,295.0,249.0,228.0
7.233333333333313,295.0,249.0,228.0
7.24999999999998,295.0,249.0,228.0
7.266666666666646,295.0,249.0,228.0
7.283333333333313,295.0,249.0,228.0
7.299999999999979,295.0,249.0,228.0
7.316666666666646,295.0,249.0,228.0
7.333333333333313,295.0,249.0,228.0
7.349999999999979,295.0,249.0,228.0
7.366666666666646,295.0,249.0,228.0
7.383333333333312,295.0,249.0,228.0
7.399999999999979,295.0,249.0,228.0
7.416666666666646,295.0,249.0,228.0
7.433333333333312,295.0,249.0,228.0
7.449999999999979,295.0,249.0,228.0
7.4666666666666455,294.0,248.0,229.0
7.483333333333312,294.0,248.0,229.0
7.499999999999979,294.0,248.0,229.0
7.516666666666645,294.0,248.0,229.0
7.533333333333312,292.0,246.0,231.0
7.5499999999999785,292.0,246.0,231.0
7.566666666666645,291.0,245.0,232.0
7.583333333333312,291.0,245.0,232.0
7.599999999999978,290.0,244.0,233.0
7.616666666666645,290.0,244.0,233.0
7.6333333333333115,288.0,242.0,235.0
7.649999999999978,288.0,242.0,235.0
7.666666666666645,288.0,242.0,235.0
7.683333333333311,288.0,242.0,235.0
7.699999999999978,288.0,242.0,235.0
7.716666666666645,288.0,242.0,235.0
7.733333333333311,286.0,240.0,237.0
7.749999999999978,285.0,239.0,238.0
7.766666666666644,284.0,238.0,239.0
7.783333333333311,284.0,238.0,239.0
7.799999999999978,283.0,237.0,240.0
7.816666666666644,283.0,237.0,240.0
7.833333333333311,283.0,237.0,240.0
7.849999999999977,283.0,237.0,240.0
7.866666666666644,283.0,237.0,240.0
7.883333333333311,283.0,237.0,240.0
7.899999999999977,283.0,237.0,240.0
7.916666666666644,282.0,236.0,241.0
7.9333333333333105,282.0,236.0,241.0
7.949999999999977,282.0,236.0,241.0
7.966666666666644,282.0,236.0,241.0
7.98333333333331,282.0,236.0,241.0
7.999999999999977,282.0,236.0,241.0
8.016666666666644,282.0,236.0,241.0
8.033333333333312,282.0,236.0,241.0
8.04999999999998,281.0,235.0,242.0
8.066666666666647,281.0,235.0,242.0
8.083333333333314,281.0,235.0,242.0
8.099999999999982,281.0,235.0,242.0
8.11666666666665,281.0,235.0,242.0
8.133333333333317,281.0,235.0,242.0
8.149999999999984,281.0,235.0,242.0
8.166666666666652,281.0,235.0,242.0
8.18333333333332,281.0,235.0,242.0
8.199999999999987,279.0,233.0,244.0
8.216666666666654,278.0,232.0,245.0
8.233333333333322,278.0,232.0,245.0
8.24999999999999,277.0,231.0,246.0
8.266666666666657,277.0,231.0,246.0
8.283333333333324,277.0,231.0,246.0
8.299999999999992,277.0,231.0,246.0
8.31666666666666,277.0,231.0,246.0
8.333333333333327,277.0,231.0,246.0
8.349999999999994,277.0,231.0,246.0
8.366666666666662,277.0,231.0,246.0
8.38333333333333,277.0,231.0,246.0
8.399999999999997,277.0,231.0,246.0
8.416666666666664,276.0,230.0,247.0
8.433333333333332,276.0,230.0,247.0
8.45,276.0,230.0,247.0
8.466666666666667,275.0,229.0,248.0
8.483333333333334,275.0,229.0,248.0
