Tempo [s],Temperatura [K],Na,Cl,NaCl
20.18333333333347,1.1283729979381738,19.0,19.0,337.0
20.200000000000134,1.1282362754545254,19.0,19.0,337.0
20.2166666666668,1.1289258189056595,19.0,19.0,337.0
20.233333333333466,1.1293568327013814,19.0,19.0,337.0
20.25000000000013,1.1251980637455237,19.0,19.0,337.0
20.266666666666797,1.1266913013111264,19.0,19.0,337.0
20.283333333333463,1.1275881036203699,19.0,19.0,337.0
20.30000000000013,1.1280930554346038,19.0,19.0,337.0
20.316666666666794,1.1287261348195416,19.0,19.0,337.0
20.33333333333346,1.130345822850183,19.0,19.0,337.0
20.350000000000126,1.129832110661403,19.0,19.0,337.0
20.36666666666679,1.1302784634381988,19.0,19.0,337.0
20.383333333333457,1.1280588858076623,19.0,19.0,337.0
20.400000000000123,1.1277263584043433,19.0,19.0,337.0
20.41666666666679,1.128115200798439,19.0,19.0,337.0
20.433333333333454,1.1308443482172204,19.0,19.0,337.0
20.45000000000012,1.1310075977850087,19.0,19.0,337.0
20.466666666666786,1.131187860490155,19.0,19.0,337.0
20.48333333333345,1.130809963561387,19.0,19.0,337.0
20.500000000000117,1.1321114812880237,19.0,19.0,337.0
20.516666666666783,1.1309193960876749,19.0,19.0,337.0
20.53333333333345,1.133319020734912,19.0,19.0,337.0
20.550000000000114,1.1336536198536604,19.0,19.0,337.0
20.56666666666678,1.1339456719227363,19.0,19.0,337.0
20.583333333333446,1.1332189989966486,19.0,19.0,337.0
20.60000000000011,1.1325449792302993,19.0,19.0,337.0
20.616666666666777,1.1304280514201284,19.0,19.0,337.0
20.633333333333443,1.13500019482595,19.0,19.0,337.0
20.65000000000011,1.1353374932627378,19.0,19.0,337.0
20.666666666666774,1.13906818951493,19.0,19.0,337.0
20.68333333333344,1.1408438991882095,19.0,19.0,337.0
20.700000000000106,1.1411924758574792,19.0,19.0,337.0
20.71666666666677,1.1395597707172875,19.0,19.0,337.0
20.733333333333437,1.1380109884140444,19.0,19.0,337.0
20.750000000000103,1.139670729467632,19.0,19.0,337.0
20.76666666666677,1.1391533802781648,19.0,19.0,337.0
20.783333333333434,1.139431350650335,19.0,19.0,337.0
20.8000000000001,1.140520342703554,19.0,19.0,337.0
20.816666666666766,1.1423077931183339,19.0,19.0,337.0
20.83333333333343,1.1424967845282872,19.0,19.0,337.0
20.850000000000097,1.1438026341240837,19.0,19.0,337.0
20.866666666666763,1.145472604066348,19.0,19.0,337.0
20.88333333333343,1.1456328049098305,19.0,19.0,337.0
20.900000000000095,1.1456096190475706,19.0,19.0,337.0
20.91666666666676,1.1467856251308073,19.0,19.0,337.0
20.933333333333426,1.1447861699623905,19.0,19.0,337.0
20.95000000000009,1.1465013735749694,19.0,19.0,337.0
20.966666666666757,1.1482204688528033,18.0,18.0,338.0
