Tempo [s],Temperatura [K],Cl,Na,NaCl
3.099999999999994,1.1145262286649735,121.0,126.0,231.0
3.1166666666666605,1.1141824996776049,121.0,126.0,231.0
3.133333333333327,1.1142606548101532,120.0,125.0,232.0
3.1499999999999937,1.109142514783486,120.0,125.0,232.0
3.1666666666666603,1.1031628346756708,120.0,125.0,232.0
3.183333333333327,1.107084320936605,120.0,125.0,232.0
3.1999999999999935,1.1062362569792739,120.0,125.0,232.0
3.21666666666666,1.1044869414439313,120.0,125.0,232.0
3.2333333333333267,1.1036975601078378,120.0,125.0,232.0
3.2499999999999933,1.1008114084772342,120.0,125.0,232.0
3.26666666666666,1.092778766588035,119.0,124.0,233.0
3.2833333333333266,1.09250665797425,119.0,124.0,233.0
3.299999999999993,1.0882464931287825,119.0,124.0,233.0
3.3166666666666598,1.100283627955843,118.0,122.0,235.0
3.3333333333333264,1.0996160768925327,118.0,122.0,235.0
3.349999999999993,1.1008678632861444,117.0,121.0,236.0
3.3666666666666596,1.1043574424575637,116.0,120.0,237.0
3.383333333333326,1.1036027087595492,116.0,120.0,237.0
3.399999999999993,1.1073491598958012,114.0,118.0,239.0
3.4166666666666594,1.103035521904078,114.0,118.0,239.0
3.433333333333326,1.1007347182277296,114.0,118.0,239.0
3.4499999999999926,1.1014389140455907,114.0,118.0,239.0
3.4666666666666592,1.1018799331934497,114.0,118.0,239.0
3.483333333333326,1.0953765570204892,113.0,117.0,240.0
3.4999999999999925,1.0912130168480503,113.0,117.0,240.0
3.516666666666659,1.0837665943903425,113.0,117.0,240.0
3.5333333333333257,1.0858075022712892,112.0,116.0,241.0
3.5499999999999923,1.088078762586445,111.0,115.0,242.0
3.566666666666659,1.0873656355478272,111.0,115.0,242.0
3.5833333333333255,1.0850876766638375,111.0,115.0,242.0
3.599999999999992,1.087427310604793,111.0,115.0,242.0
3.6166666666666587,1.0928045105950166,110.0,114.0,243.0
3.6333333333333253,1.0913233626401724,110.0,114.0,243.0
3.649999999999992,1.0937714688592879,109.0,113.0,244.0
3.6666666666666585,1.0905633451437027,109.0,113.0,244.0
3.683333333333325,1.0905933745771714,109.0,113.0,244.0
3.6999999999999917,1.0968129407885883,109.0,113.0,244.0
3.7166666666666583,1.0980871279059221,109.0,113.0,244.0
3.733333333333325,1.0983853446481653,109.0,113.0,244.0
3.7499999999999916,1.0935320999138776,109.0,113.0,244.0
3.766666666666658,1.0888309518112254,109.0,113.0,244.0
3.7833333333333248,1.0829184435069092,108.0,111.0,246.0
3.7999999999999914,1.0804992463037726,107.0,110.0,247.0
3.816666666666658,1.0833399383800868,106.0,109.0,248.0
3.8333333333333246,1.0892866176036295,105.0,108.0,249.0
3.849999999999991,1.0891544493993364,104.0,107.0,250.0
3.866666666666658,1.0844860115429682,104.0,107.0,250.0
3.8833333333333244,1.0750393579603463,104.0,107.0,250.0
3.899999999999991,1.077166509710635,104.0,107.0,250.0
3.9166666666666576,1.077776961950516,104.0,107.0,250.0
3.9333333333333242,1.0783031978722493,104.0,107.0,250.0
3.949999999999991,1.0756609490891438,104.0,107.0,250.0
3.9666666666666575,1.0769901902551104,104.0,107.0,250.0
3.983333333333324,1.0755939354228252,104.0,107.0,250.0
3.9999999999999907,1.0798340268502977,103.0,106.0,251.0
4.016666666666658,1.07791051976895,102.0,105.0,252.0
4.033333333333324,1.0737856914692114,102.0,105.0,252.0
4.049999999999991,1.0720693161731105,102.0,105.0,252.0
4.0666666666666575,1.0714060495299387,102.0,105.0,252.0
4.083333333333324,1.0662253528616665,102.0,105.0,252.0
4.099999999999991,1.0616102505582787,102.0,105.0,252.0
4.116666666666657,1.0640181430147968,102.0,105.0,252.0
4.133333333333324,1.0692315496710292,101.0,104.0,253.0
4.149999999999991,1.0691131357397454,101.0,104.0,253.0
4.166666666666657,1.0719385932775016,101.0,104.0,253.0
4.183333333333324,1.0777416793972356,100.0,103.0,254.0
4.19999999999999,1.0866866822394015,98.0,101.0,256.0
4.216666666666657,1.091496885730357,98.0,101.0,256.0
4.233333333333324,1.0911510019987969,98.0,101.0,256.0
4.24999999999999,1.0892117058414317,98.0,101.0,256.0
4.266666666666657,1.0914569023351046,97.0,100.0,257.0
4.2833333333333234,1.098891492006492,96.0,99.0,258.0
4.29999999999999,1.1006920610115967,96.0,99.0,258.0
4.316666666666657,1.1006072911977927,96.0,99.0,258.0
4.333333333333323,1.1005975473098863,96.0,99.0,258.0
4.34999999999999,1.1002030833757965,96.0,99.0,258.0
4.3666666666666565,1.0980197877235562,96.0,99.0,258.0
4.383333333333323,1.0952286333524495,96.0,99.0,258.0
4.39999999999999,1.0937992594243793,96.0,99.0,258.0
4.416666666666656,1.0938758270009832,96.0,99.0,258.0
4.433333333333323,1.0900544566766854,96.0,99.0,258.0
4.4499999999999895,1.0857913699338202,96.0,99.0,258.0
4.466666666666656,1.0843378835239643,96.0,99.0,258.0
4.483333333333323,1.0829978220344663,96.0,99.0,258.0
4.499999999999989,1.0820477422617465,96.0,99.0,258.0
4.516666666666656,1.0801260870847642,96.0,99.0,258.0
4.533333333333323,1.077622288049777,96.0,99.0,258.0
4.549999999999989,1.0761065576704563,93.0,97.0,261.0
4.566666666666656,1.0737553324361173,93.0,97.0,261.0
4.583333333333322,1.0715379799181817,93.0,97.0,261.0
4.599999999999989,1.0675946122058482,93.0,97.0,261.0
4.616666666666656,1.0711317593866272,93.0,97.0,261.0
4.633333333333322,1.072293085231887,92.0,96.0,262.0
4.649999999999989,1.072914697966933,91.0,95.0,263.0
4.666666666666655,1.0807859818767787,90.0,94.0,264.0
4.683333333333322,1.0764422188823517,90.0,94.0,264.0
4.699999999999989,1.0719316087392279,90.0,94.0,264.0
4.716666666666655,1.0681927088017455,90.0,94.0,264.0
4.733333333333322,1.067318118536644,90.0,94.0,264.0
4.7499999999999885,1.0650111466409542,90.0,94.0,264.0
4.766666666666655,1.0650682901028745,89.0,93.0,265.0
4.783333333333322,1.0668085542936143,88.0,92.0,266.0
4.799999999999988,1.0637053080019008,88.0,92.0,266.0
4.816666666666655,1.0642090501714987,87.0,91.0,267.0
4.8333333333333215,1.0644034278052446,86.0,90.0,268.0
4.849999999999988,1.0664033948182094,86.0,90.0,268.0
4.866666666666655,1.0647456663180113,86.0,90.0,268.0
4.883333333333321,1.0660905401259466,86.0,90.0,268.0
4.899999999999988,1.0677959456564063,86.0,90.0,268.0
4.9166666666666545,1.061668458250427,86.0,90.0,268.0
4.933333333333321,1.0653633182736488,85.0,89.0,269.0
4.949999999999988,1.0690258067081084,85.0,89.0,269.0
4.966666666666654,1.0698820654247132,85.0,89.0,269.0
4.983333333333321,1.0679763356821326,85.0,89.0,269.0
4.999999999999988,1.066873978756524,85.0,89.0,269.0
5.016666666666654,1.067627070595171,85.0,89.0,269.0
5.033333333333321,1.0651005247395962,85.0,89.0,269.0
5.049999999999987,1.0647336229332633,85.0,89.0,269.0
5.066666666666654,1.0626980517101512,85.0,89.0,269.0
5.083333333333321,1.0646474709379323,85.0,89.0,269.0
5.099999999999987,1.0584368731256193,85.0,89.0,269.0
5.116666666666654,1.0593019028213049,85.0,89.0,269.0
5.13333333333332,1.0627662350115763,84.0,88.0,270.0
5.149999999999987,1.0617009398747663,84.0,88.0,270.0
5.166666666666654,1.063392202276438,83.0,87.0,271.0
5.18333333333332,1.0636795467768532,83.0,87.0,271.0
5.199999999999987,1.069717972079958,82.0,86.0,272.0
5.2166666666666535,1.0666610580132942,82.0,86.0,272.0
5.23333333333332,1.0629711863789344,82.0,86.0,272.0
5.249999999999987,1.062911664125535,82.0,86.0,272.0
5.266666666666653,1.0685284587715056,80.0,84.0,274.0
5.28333333333332,1.0691787510500048,80.0,84.0,274.0
5.2999999999999865,1.0703466308938314,80.0,84.0,274.0
5.316666666666653,1.0690192610675944,80.0,84.0,274.0
5.33333333333332,1.066511265283162,80.0,84.0,274.0
5.349999999999986,1.067401383069103,80.0,84.0,274.0
5.366666666666653,1.0606272945364599,80.0,84.0,274.0
5.3833333333333195,1.066921932090926,79.0,83.0,275.0
5.399999999999986,1.0661982105338155,78.0,82.0,276.0
5.416666666666653,1.0658683118403978,78.0,82.0,276.0
5.433333333333319,1.0680625222159281,78.0,82.0,276.0
5.449999999999986,1.0690662809224576,78.0,82.0,276.0
5.466666666666653,1.0696312680109412,78.0,82.0,276.0
5.483333333333319,1.0684788052097887,78.0,82.0,276.0
5.499999999999986,1.0688835360449163,78.0,82.0,276.0
5.516666666666652,1.0676546295017475,78.0,82.0,276.0
5.533333333333319,1.0666303022087755,78.0,82.0,276.0
5.549999999999986,1.0694268760526688,77.0,81.0,277.0
5.566666666666652,1.0698160910869237,77.0,81.0,277.0
5.583333333333319,1.0697574871651103,77.0,81.0,277.0
5.599999999999985,1.070904195373825,77.0,81.0,277.0
5.616666666666652,1.0663295216659094,77.0,81.0,277.0
5.633333333333319,1.0676552219988509,77.0,81.0,277.0
5.649999999999985,1.070571161262114,77.0,81.0,277.0
5.666666666666652,1.0706127325221835,77.0,81.0,277.0
5.6833333333333185,1.0730840899398124,77.0,81.0,277.0
5.699999999999985,1.0686309932626565,77.0,81.0,277.0
5.716666666666652,1.0662518836034238,77.0,81.0,277.0
5.733333333333318,1.0616528922417394,77.0,81.0,277.0
5.749999999999985,1.0616840804002545,77.0,81.0,277.0
5.7666666666666515,1.0590986297907325,77.0,81.0,277.0
5.783333333333318,1.0547824822312888,76.0,80.0,278.0
5.799999999999985,1.0564583043571698,76.0,80.0,278.0
5.816666666666651,1.0518737068298303,76.0,80.0,278.0
5.833333333333318,1.0469663602125565,76.0,80.0,278.0
5.8499999999999845,1.0429831200797264,76.0,80.0,278.0
5.866666666666651,1.0444707832895699,76.0,80.0,278.0
5.883333333333318,1.0433868391558418,76.0,80.0,278.0
5.899999999999984,1.0470697961789535,75.0,79.0,279.0
5.916666666666651,1.0444659149187943,75.0,79.0,279.0
5.933333333333318,1.0412156512014812,75.0,79.0,279.0
5.949999999999984,1.0418418733674768,75.0,79.0,279.0
5.966666666666651,1.0446600593441215,74.0,78.0,280.0
5.983333333333317,1.048381811325775,74.0,78.0,280.0
5.999999999999984,1.048247137731038,74.0,78.0,280.0
6.016666666666651,1.055224095226536,72.0,76.0,282.0
6.033333333333317,1.0510639795695325,72.0,76.0,282.0
6.049999999999984,1.0491592009983615,72.0,76.0,282.0
6.06666666666665,1.04596613240272,72.0,76.0,282.0
6.083333333333317,1.0510973202916503,71.0,75.0,283.0
6.099999999999984,1.0501601788030694,71.0,75.0,283.0
6.11666666666665,1.0590439258504487,70.0,73.0,285.0
6.133333333333317,1.0594605035951383,70.0,73.0,285.0
6.1499999999999835,1.0622024141754178,70.0,73.0,285.0
6.16666666666665,1.0564207937638344,70.0,73.0,285.0
6.183333333333317,1.0555988518733401,70.0,73.0,285.0
6.199999999999983,1.0525186791703134,70.0,73.0,285.0
6.21666666666665,1.0516655845760623,70.0,73.0,285.0
6.2333333333333165,1.051010166735699,70.0,73.0,285.0
6.249999999999983,1.0551833152605103,69.0,72.0,286.0
6.26666666666665,1.0527279021443439,69.0,72.0,286.0
6.283333333333316,1.0509323531509163,68.0,71.0,287.0
6.299999999999983,1.0508684477940728,67.0,70.0,288.0
6.3166666666666496,1.0546837497026764,67.0,70.0,288.0
6.333333333333316,1.057405643180687,66.0,69.0,289.0
6.349999999999983,1.05854927222703,66.0,69.0,289.0
6.366666666666649,1.0550739111709921,66.0,69.0,289.0
6.383333333333316,1.056293815400665,66.0,69.0,289.0
6.399999999999983,1.0564938632421308,66.0,69.0,289.0
6.416666666666649,1.0574404904958628,66.0,69.0,289.0
6.433333333333316,1.058269113523196,66.0,69.0,289.0
6.449999999999982,1.0530085723860967,66.0,69.0,289.0
